src_type	src	dest_type	dest	direction	type
ENTREZID	51360	ENTREZID	84699	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	51360	ENTREZID	84699	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	348	ENTREZID	335	undirected	Binding
ENTREZID	348	ENTREZID	345	undirected	Binding
ENTREZID	336	ENTREZID	335	undirected	Binding
ENTREZID	336	ENTREZID	348	undirected	Binding
ENTREZID	336	ENTREZID	344	undirected	Binding
ENTREZID	336	ENTREZID	345	undirected	Binding
ENTREZID	344	ENTREZID	335	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	344	ENTREZID	335	undirected	Binding
ENTREZID	344	ENTREZID	348	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	344	ENTREZID	348	undirected	Binding
ENTREZID	344	ENTREZID	336	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	344	ENTREZID	345	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	344	ENTREZID	345	undirected	Binding
ENTREZID	344	ENTREZID	338	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	345	ENTREZID	335	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	345	ENTREZID	335	undirected	Binding
ENTREZID	345	ENTREZID	348	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	345	ENTREZID	336	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	345	ENTREZID	344	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	345	ENTREZID	338	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	338	ENTREZID	335	undirected	Binding
ENTREZID	338	ENTREZID	348	undirected	Binding
ENTREZID	338	ENTREZID	336	undirected	Binding
ENTREZID	338	ENTREZID	344	undirected	Binding
ENTREZID	338	ENTREZID	345	undirected	Binding
ENTREZID	3931	ENTREZID	335	undirected	Binding
ENTREZID	4023	ENTREZID	335	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	4023	ENTREZID	348	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	4023	ENTREZID	336	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	4023	ENTREZID	344	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	4023	ENTREZID	345	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	4023	ENTREZID	338	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	4023	ENTREZID	5045	directed	Control(In: ACTIVATION of BiochemicalReaction)
ENTREZID	4023	ENTREZID	5046	directed	Control(In: ACTIVATION of BiochemicalReaction)
ENTREZID	4023	ENTREZID	55908	directed	Control(In: ACTIVATION of BiochemicalReaction)
ENTREZID	4023	ENTREZID	338328	undirected	Binding
ENTREZID	4023	ENTREZID	5125	directed	Control(In: ACTIVATION of BiochemicalReaction)
ENTREZID	4023	ENTREZID	51129	directed	Control(In: ACTIVATION of BiochemicalReaction)
ENTREZID	4023	ENTREZID	27329	directed	Control(In: ACTIVATION of BiochemicalReaction)
ENTREZID	5045	ENTREZID	4023	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	5045	ENTREZID	338328	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	3990	ENTREZID	64788	undirected	Binding
ENTREZID	3990	ENTREZID	91289	undirected	Binding
ENTREZID	1071	ENTREZID	335	undirected	Binding
ENTREZID	5046	ENTREZID	4023	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	5046	ENTREZID	338328	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	5360	ENTREZID	335	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	319	ENTREZID	338	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	319	ENTREZID	1071	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	8720	ENTREZID	84699	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	8720	ENTREZID	84699	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	84699	ENTREZID	344	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	84699	ENTREZID	116519	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	84699	ENTREZID	63924	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	84699	ENTREZID	26291	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	116519	ENTREZID	335	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	116519	ENTREZID	348	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	116519	ENTREZID	336	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	116519	ENTREZID	344	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	116519	ENTREZID	345	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	116519	ENTREZID	338	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	55908	ENTREZID	4023	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	55908	ENTREZID	338328	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	55908	ENTREZID	27329	undirected	Binding
ENTREZID	338328	ENTREZID	335	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	338328	ENTREZID	348	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	338328	ENTREZID	336	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	338328	ENTREZID	344	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	338328	ENTREZID	345	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	338328	ENTREZID	338	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	5125	ENTREZID	4023	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	5125	ENTREZID	338328	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	51129	ENTREZID	4023	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	51129	ENTREZID	338328	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	27329	ENTREZID	4023	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	27329	ENTREZID	338328	directed	Control(Out: ACTIVATION of BiochemicalReaction)
