src_type	src	dest_type	dest	direction	type
ENTREZID	9533	ENTREZID	2068	undirected	Binding
ENTREZID	9533	ENTREZID	2071	undirected	Binding
ENTREZID	9533	ENTREZID	2965	undirected	Binding
ENTREZID	9533	ENTREZID	1022	undirected	Binding
ENTREZID	9533	ENTREZID	902	undirected	Binding
ENTREZID	9533	ENTREZID	4331	undirected	Binding
ENTREZID	9533	ENTREZID	2966	undirected	Binding
ENTREZID	9533	ENTREZID	2967	undirected	Binding
ENTREZID	9533	ENTREZID	284119	undirected	Binding
ENTREZID	9533	ENTREZID	404672	undirected	Binding
ENTREZID	9533	ENTREZID	2968	undirected	Binding
ENTREZID	10849	ENTREZID	9533	undirected	Binding
ENTREZID	10849	ENTREZID	25885	undirected	Binding
ENTREZID	10849	ENTREZID	2068	undirected	Binding
ENTREZID	10849	ENTREZID	5434	undirected	Binding
ENTREZID	10849	ENTREZID	2071	undirected	Binding
ENTREZID	10849	ENTREZID	2965	undirected	Binding
ENTREZID	10849	ENTREZID	1022	undirected	Binding
ENTREZID	10849	ENTREZID	902	undirected	Binding
ENTREZID	10849	ENTREZID	4331	undirected	Binding
ENTREZID	10849	ENTREZID	5440	undirected	Binding
ENTREZID	10849	ENTREZID	5435	undirected	Binding
ENTREZID	10849	ENTREZID	2966	undirected	Binding
ENTREZID	10849	ENTREZID	2967	undirected	Binding
ENTREZID	10849	ENTREZID	221830	undirected	Binding
ENTREZID	10849	ENTREZID	284119	undirected	Binding
ENTREZID	10849	ENTREZID	404672	undirected	Binding
ENTREZID	10849	ENTREZID	2968	undirected	Binding
ENTREZID	10849	ENTREZID	30834	undirected	Binding
ENTREZID	25885	ENTREZID	9533	undirected	Binding
ENTREZID	25885	ENTREZID	2068	undirected	Binding
ENTREZID	25885	ENTREZID	5434	undirected	Binding
ENTREZID	25885	ENTREZID	2071	undirected	Binding
ENTREZID	25885	ENTREZID	2965	undirected	Binding
ENTREZID	25885	ENTREZID	1022	undirected	Binding
ENTREZID	25885	ENTREZID	902	undirected	Binding
ENTREZID	25885	ENTREZID	4331	undirected	Binding
ENTREZID	25885	ENTREZID	5440	undirected	Binding
ENTREZID	25885	ENTREZID	5435	undirected	Binding
ENTREZID	25885	ENTREZID	2966	undirected	Binding
ENTREZID	25885	ENTREZID	2967	undirected	Binding
ENTREZID	25885	ENTREZID	221830	undirected	Binding
ENTREZID	25885	ENTREZID	284119	undirected	Binding
ENTREZID	25885	ENTREZID	404672	undirected	Binding
ENTREZID	25885	ENTREZID	2968	undirected	Binding
ENTREZID	25885	ENTREZID	30834	undirected	Binding
ENTREZID	51082	ENTREZID	9533	undirected	Binding
ENTREZID	51082	ENTREZID	10849	undirected	Binding
ENTREZID	51082	ENTREZID	25885	undirected	Binding
ENTREZID	51082	ENTREZID	2068	undirected	Binding
ENTREZID	51082	ENTREZID	5434	undirected	Binding
ENTREZID	51082	ENTREZID	2071	undirected	Binding
ENTREZID	51082	ENTREZID	2965	undirected	Binding
ENTREZID	51082	ENTREZID	1022	undirected	Binding
ENTREZID	51082	ENTREZID	902	undirected	Binding
ENTREZID	51082	ENTREZID	4331	undirected	Binding
ENTREZID	51082	ENTREZID	5440	undirected	Binding
ENTREZID	51082	ENTREZID	5435	undirected	Binding
ENTREZID	51082	ENTREZID	5441	undirected	Binding
ENTREZID	51082	ENTREZID	2966	undirected	Binding
ENTREZID	51082	ENTREZID	2967	undirected	Binding
ENTREZID	51082	ENTREZID	221830	undirected	Binding
ENTREZID	51082	ENTREZID	284119	undirected	Binding
ENTREZID	51082	ENTREZID	404672	undirected	Binding
ENTREZID	51082	ENTREZID	2968	undirected	Binding
ENTREZID	51082	ENTREZID	30834	undirected	Binding
ENTREZID	7343	ENTREZID	9533	undirected	Binding
ENTREZID	7343	ENTREZID	10849	undirected	Binding
ENTREZID	7343	ENTREZID	25885	undirected	Binding
ENTREZID	7343	ENTREZID	51082	undirected	Binding
ENTREZID	7343	ENTREZID	2068	undirected	Binding
ENTREZID	7343	ENTREZID	5434	undirected	Binding
ENTREZID	7343	ENTREZID	2071	undirected	Binding
ENTREZID	7343	ENTREZID	6908	undirected	Binding
ENTREZID	7343	ENTREZID	2965	undirected	Binding
ENTREZID	7343	ENTREZID	1022	undirected	Binding
ENTREZID	7343	ENTREZID	902	undirected	Binding
ENTREZID	7343	ENTREZID	4331	undirected	Binding
ENTREZID	7343	ENTREZID	5437	undirected	Binding
ENTREZID	7343	ENTREZID	5440	undirected	Binding
ENTREZID	7343	ENTREZID	5435	undirected	Binding
ENTREZID	7343	ENTREZID	5441	undirected	Binding
ENTREZID	7343	ENTREZID	2966	undirected	Binding
ENTREZID	7343	ENTREZID	2967	undirected	Binding
ENTREZID	7343	ENTREZID	7270	undirected	Binding
ENTREZID	7343	ENTREZID	9013	undirected	Binding
ENTREZID	7343	ENTREZID	9015	undirected	Binding
ENTREZID	7343	ENTREZID	221830	undirected	Binding
ENTREZID	7343	ENTREZID	9014	undirected	Binding
ENTREZID	7343	ENTREZID	284119	undirected	Binding
ENTREZID	7343	ENTREZID	404672	undirected	Binding
ENTREZID	7343	ENTREZID	2968	undirected	Binding
ENTREZID	7343	ENTREZID	64425	undirected	Binding
ENTREZID	7343	ENTREZID	79101	undirected	Binding
ENTREZID	7343	ENTREZID	84172	undirected	Binding
ENTREZID	7343	ENTREZID	30834	undirected	Binding
ENTREZID	2068	ENTREZID	2965	undirected	Binding
ENTREZID	2068	ENTREZID	1022	undirected	Binding
ENTREZID	2068	ENTREZID	902	undirected	Binding
ENTREZID	2068	ENTREZID	4331	undirected	Binding
ENTREZID	2068	ENTREZID	2966	undirected	Binding
ENTREZID	2068	ENTREZID	2967	undirected	Binding
ENTREZID	2068	ENTREZID	284119	undirected	Binding
ENTREZID	2068	ENTREZID	404672	undirected	Binding
ENTREZID	2068	ENTREZID	2968	undirected	Binding
ENTREZID	5434	ENTREZID	9533	undirected	Binding
ENTREZID	5434	ENTREZID	2068	undirected	Binding
ENTREZID	5434	ENTREZID	2071	undirected	Binding
ENTREZID	5434	ENTREZID	2965	undirected	Binding
ENTREZID	5434	ENTREZID	1022	undirected	Binding
ENTREZID	5434	ENTREZID	902	undirected	Binding
ENTREZID	5434	ENTREZID	4331	undirected	Binding
ENTREZID	5434	ENTREZID	5440	undirected	Binding
ENTREZID	5434	ENTREZID	2966	undirected	Binding
ENTREZID	5434	ENTREZID	2967	undirected	Binding
ENTREZID	5434	ENTREZID	284119	undirected	Binding
ENTREZID	5434	ENTREZID	404672	undirected	Binding
ENTREZID	5434	ENTREZID	2968	undirected	Binding
ENTREZID	2071	ENTREZID	2068	undirected	Binding
ENTREZID	2071	ENTREZID	2965	undirected	Binding
ENTREZID	2071	ENTREZID	1022	undirected	Binding
ENTREZID	2071	ENTREZID	902	undirected	Binding
ENTREZID	2071	ENTREZID	4331	undirected	Binding
ENTREZID	2071	ENTREZID	2966	undirected	Binding
ENTREZID	2071	ENTREZID	2967	undirected	Binding
ENTREZID	2071	ENTREZID	284119	undirected	Binding
ENTREZID	2071	ENTREZID	404672	undirected	Binding
ENTREZID	2071	ENTREZID	2968	undirected	Binding
ENTREZID	6908	ENTREZID	9533	undirected	Binding
ENTREZID	6908	ENTREZID	10849	undirected	Binding
ENTREZID	6908	ENTREZID	25885	undirected	Binding
ENTREZID	6908	ENTREZID	51082	undirected	Binding
ENTREZID	6908	ENTREZID	2068	undirected	Binding
ENTREZID	6908	ENTREZID	5434	undirected	Binding
ENTREZID	6908	ENTREZID	2071	undirected	Binding
ENTREZID	6908	ENTREZID	2965	undirected	Binding
ENTREZID	6908	ENTREZID	1022	undirected	Binding
ENTREZID	6908	ENTREZID	902	undirected	Binding
ENTREZID	6908	ENTREZID	4331	undirected	Binding
ENTREZID	6908	ENTREZID	5437	undirected	Binding
ENTREZID	6908	ENTREZID	5440	undirected	Binding
ENTREZID	6908	ENTREZID	5435	undirected	Binding
