src_type	src	dest_type	dest	direction	type
ENTREZID	8029	ENTREZID	335	undirected	Binding
ENTREZID	8029	ENTREZID	81693	undirected	Binding
ENTREZID	161	ENTREZID	1211	undirected	Binding
ENTREZID	161	ENTREZID	1175	undirected	Binding
ENTREZID	161	ENTREZID	163	undirected	Binding
ENTREZID	161	ENTREZID	1213	undirected	Binding
ENTREZID	161	ENTREZID	1173	undirected	Binding
ENTREZID	160	ENTREZID	1211	undirected	Binding
ENTREZID	160	ENTREZID	1175	undirected	Binding
ENTREZID	160	ENTREZID	163	undirected	Binding
ENTREZID	160	ENTREZID	1213	undirected	Binding
ENTREZID	160	ENTREZID	1173	undirected	Binding
ENTREZID	3949	ENTREZID	161	directed	Process(BiochemicalReaction)
ENTREZID	3949	ENTREZID	161	undirected	Binding
ENTREZID	3949	ENTREZID	160	directed	Process(BiochemicalReaction)
ENTREZID	3949	ENTREZID	160	undirected	Binding
ENTREZID	3949	ENTREZID	1211	directed	Process(BiochemicalReaction)
ENTREZID	3949	ENTREZID	1211	undirected	Binding
ENTREZID	3949	ENTREZID	1175	directed	Process(BiochemicalReaction)
ENTREZID	3949	ENTREZID	1175	undirected	Binding
ENTREZID	3949	ENTREZID	163	directed	Process(BiochemicalReaction)
ENTREZID	3949	ENTREZID	163	undirected	Binding
ENTREZID	3949	ENTREZID	1213	directed	Process(BiochemicalReaction)
ENTREZID	3949	ENTREZID	1213	undirected	Binding
ENTREZID	3949	ENTREZID	26119	directed	Control(In: ACTIVATION of BiochemicalReaction)
ENTREZID	3949	ENTREZID	255738	undirected	Binding
ENTREZID	3949	ENTREZID	1173	directed	Process(BiochemicalReaction)
ENTREZID	3949	ENTREZID	1173	undirected	Binding
ENTREZID	348	ENTREZID	3949	undirected	Binding
ENTREZID	348	ENTREZID	3990	directed	Control(In: ACTIVATION of BiochemicalReaction)
ENTREZID	348	ENTREZID	26119	directed	Control(In: ACTIVATION of BiochemicalReaction)
ENTREZID	341	ENTREZID	7436	undirected	Binding
ENTREZID	341	ENTREZID	55911	undirected	Binding
ENTREZID	341	ENTREZID	51599	undirected	Binding
ENTREZID	338	ENTREZID	3949	undirected	Binding
ENTREZID	338	ENTREZID	348	undirected	Binding
ENTREZID	338	ENTREZID	341	undirected	Binding
ENTREZID	338	ENTREZID	3990	directed	Control(In: ACTIVATION of BiochemicalReaction)
ENTREZID	338	ENTREZID	346	undirected	Binding
ENTREZID	338	ENTREZID	7436	undirected	Binding
ENTREZID	338	ENTREZID	55911	undirected	Binding
ENTREZID	338	ENTREZID	26119	directed	Control(In: ACTIVATION of BiochemicalReaction)
ENTREZID	338	ENTREZID	51599	undirected	Binding
ENTREZID	1211	ENTREZID	1213	undirected	Binding
ENTREZID	3990	ENTREZID	3949	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	3990	ENTREZID	348	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	3990	ENTREZID	338	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	3988	ENTREZID	338	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	1175	ENTREZID	1211	undirected	Binding
ENTREZID	1175	ENTREZID	163	undirected	Binding
ENTREZID	1175	ENTREZID	1213	undirected	Binding
ENTREZID	1175	ENTREZID	1173	undirected	Binding
ENTREZID	7376	ENTREZID	7436	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	346	ENTREZID	341	undirected	Binding
ENTREZID	346	ENTREZID	7436	undirected	Binding
ENTREZID	346	ENTREZID	55911	undirected	Binding
ENTREZID	346	ENTREZID	51599	undirected	Binding
ENTREZID	163	ENTREZID	1211	undirected	Binding
ENTREZID	163	ENTREZID	1213	undirected	Binding
ENTREZID	7436	ENTREZID	161	undirected	Binding
ENTREZID	7436	ENTREZID	160	undirected	Binding
ENTREZID	7436	ENTREZID	1211	undirected	Binding
ENTREZID	7436	ENTREZID	1175	undirected	Binding
ENTREZID	7436	ENTREZID	163	undirected	Binding
ENTREZID	7436	ENTREZID	1213	undirected	Binding
ENTREZID	7436	ENTREZID	255738	undirected	Binding
ENTREZID	7436	ENTREZID	1173	undirected	Binding
ENTREZID	3069	ENTREZID	335	undirected	Binding
ENTREZID	10062	ENTREZID	7436	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	26119	ENTREZID	3949	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	26119	ENTREZID	348	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	26119	ENTREZID	338	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	255738	ENTREZID	161	directed	Process(BiochemicalReaction)
ENTREZID	255738	ENTREZID	161	undirected	Binding
ENTREZID	255738	ENTREZID	160	directed	Process(BiochemicalReaction)
ENTREZID	255738	ENTREZID	160	undirected	Binding
ENTREZID	255738	ENTREZID	1211	directed	Process(BiochemicalReaction)
ENTREZID	255738	ENTREZID	1211	undirected	Binding
ENTREZID	255738	ENTREZID	1175	directed	Process(BiochemicalReaction)
ENTREZID	255738	ENTREZID	1175	undirected	Binding
ENTREZID	255738	ENTREZID	163	directed	Process(BiochemicalReaction)
ENTREZID	255738	ENTREZID	163	undirected	Binding
ENTREZID	255738	ENTREZID	1213	directed	Process(BiochemicalReaction)
ENTREZID	255738	ENTREZID	1213	undirected	Binding
ENTREZID	255738	ENTREZID	1173	directed	Process(BiochemicalReaction)
ENTREZID	255738	ENTREZID	1173	undirected	Binding
ENTREZID	949	ENTREZID	335	undirected	Binding
ENTREZID	29116	ENTREZID	7436	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	1173	ENTREZID	1211	undirected	Binding
ENTREZID	1173	ENTREZID	163	undirected	Binding
ENTREZID	1173	ENTREZID	1213	undirected	Binding
ENTREZID	81693	ENTREZID	335	undirected	Binding
ENTREZID	8435	ENTREZID	57552	directed	Control(indirect)
ENTREZID	8435	ENTREZID	23491	directed	Control(indirect)
ENTREZID	6646	ENTREZID	57552	directed	Control(indirect)
ENTREZID	6646	ENTREZID	23491	directed	Control(indirect)
