src_type	src	dest_type	dest	direction	type
ENTREZID	9542	ENTREZID	4893	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	9542	ENTREZID	3265	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	9542	ENTREZID	3845	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	9542	ENTREZID	2065	undirected	Binding
ENTREZID	9542	ENTREZID	2066	undirected	Binding
ENTREZID	2069	ENTREZID	4893	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	2069	ENTREZID	3265	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	2069	ENTREZID	3845	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	2069	ENTREZID	2066	undirected	Binding
ENTREZID	1956	ENTREZID	4893	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	1956	ENTREZID	3265	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	1956	ENTREZID	3845	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	1956	ENTREZID	1950	undirected	Binding
ENTREZID	1956	ENTREZID	5335	undirected	Binding
ENTREZID	1956	ENTREZID	5295	undirected	Binding
ENTREZID	1956	ENTREZID	6464	undirected	Binding
ENTREZID	1956	ENTREZID	5290	undirected	Binding
ENTREZID	1956	ENTREZID	2885	undirected	Binding
ENTREZID	1956	ENTREZID	6654	undirected	Binding
ENTREZID	1956	ENTREZID	2549	undirected	Binding
ENTREZID	1950	ENTREZID	4893	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	1950	ENTREZID	3265	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	1950	ENTREZID	3845	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	1950	ENTREZID	5335	undirected	Binding
ENTREZID	1950	ENTREZID	5295	undirected	Binding
ENTREZID	1950	ENTREZID	6464	undirected	Binding
ENTREZID	1950	ENTREZID	5290	undirected	Binding
ENTREZID	1950	ENTREZID	2885	undirected	Binding
ENTREZID	1950	ENTREZID	6654	undirected	Binding
ENTREZID	1950	ENTREZID	2549	undirected	Binding
ENTREZID	2064	ENTREZID	9542	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	2064	ENTREZID	9542	undirected	Binding
ENTREZID	2064	ENTREZID	2069	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	2064	ENTREZID	2069	undirected	Binding
ENTREZID	2064	ENTREZID	1956	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	2064	ENTREZID	1956	undirected	Binding
ENTREZID	2064	ENTREZID	4893	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	2064	ENTREZID	3265	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	2064	ENTREZID	3845	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	2064	ENTREZID	1950	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	2064	ENTREZID	1950	undirected	Binding
ENTREZID	2064	ENTREZID	3320	undirected	Binding
ENTREZID	2064	ENTREZID	5335	undirected	Binding
ENTREZID	2064	ENTREZID	2065	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	2064	ENTREZID	2065	undirected	Binding
ENTREZID	2064	ENTREZID	5295	undirected	Binding
ENTREZID	2064	ENTREZID	6464	undirected	Binding
ENTREZID	2064	ENTREZID	685	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	2064	ENTREZID	685	undirected	Binding
ENTREZID	2064	ENTREZID	5290	undirected	Binding
ENTREZID	2064	ENTREZID	10718	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	2064	ENTREZID	10718	undirected	Binding
ENTREZID	2064	ENTREZID	2885	undirected	Binding
ENTREZID	2064	ENTREZID	3084	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	2064	ENTREZID	3084	undirected	Binding
ENTREZID	2064	ENTREZID	6654	undirected	Binding
ENTREZID	2064	ENTREZID	2549	undirected	Binding
ENTREZID	2064	ENTREZID	2066	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	2064	ENTREZID	2066	undirected	Binding
ENTREZID	2064	ENTREZID	11140	undirected	Binding
ENTREZID	2064	ENTREZID	145957	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	2064	ENTREZID	145957	undirected	Binding
ENTREZID	2064	ENTREZID	55914	undirected	Binding
ENTREZID	2064	ENTREZID	1839	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	2064	ENTREZID	1839	undirected	Binding
ENTREZID	3320	ENTREZID	9542	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	3320	ENTREZID	2069	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	3320	ENTREZID	1956	directed	Control(Out: INHIBITION of BiochemicalReaction)
